00:04:47,M,2f18f260
00:04:52,M,f69d45b8
00:04:53,A,16e77052
00:04:53,M,5496f6b3
00:04:55,M,0b916865
00:04:59,M,03ed4b5e
00:05:03,Q,17fd219d
00:05:04,M,dfee6349
00:05:07,Q,c4f7c8f5
00:05:07,K,5649e085
00:05:08,M,bbde455b
00:05:12,P,eb617da7
00:05:16,M,87d4a9d7
00:05:17,M,b93dc2a1
00:05:18,A,e6575e8a
00:05:21,M,fc21c5ac
00:05:21,M,55bdaafa
00:05:25,M,17ebc002
00:05:27,M,f6c41d76
00:05:31,A,b46de196
00:05:31,M,9cc7fd15
00:05:31,M,37e3ed2d
00:05:36,M,83c59954
00:05:40,M,8f1689ae
00:05:43,M,925df68b
00:05:47,M,e9d9fe1e
00:05:51,M,1c690921
00:05:52,P,94cb8997
00:05:53,M,b35514a9
00:05:53,M,862298e1
00:05:54,M,aa629c2d
00:05:57,M,90bb269f
00:06:06,M,490679bb
00:06:06,K,fc38dae9
00:06:10,M,8154c60c
00:06:11,M,8ea9827f
00:06:17,M,281264c2
00:06:19,K,831feabf
00:06:20,Q,5075a8a3
00:06:21,M,8736d858
00:06:21,Q,b69145f8
00:06:22,A,ffba47a8
00:06:26,M,e7e59cb0
00:06:28,M,f3fa4306
00:06:29,K,03f6ed13
00:06:29,M,7dc9b2b1
00:06:30,M,638ed86f
00:06:31,M,884ca960
00:06:44,M,26238e52
00:06:45,M,fc43f9bf
00:06:45,M,a858aedc
00:06:47,P,dc5bb3de
00:06:50,M,3f74412a
00:06:52,M,3fa01dae
00:06:59,M,b222a6f2
00:07:04,M,27892f69
00:07:06,M,3cbe5413
00:07:08,M,7eb3b4ea
00:07:09,M,89c1ec7b
00:07:11,M,ea3003af
00:07:12,M,bafc03f3
00:07:13,M,d703df3b
00:07:17,M,a7ac5e3c
00:07:28,M,cde513cd
00:07:30,M,2105ea8d
00:07:35,K,597dfe87
00:07:36,M,05a725e8
00:07:39,M,517f153b
00:07:39,P,8994701a
00:07:39,A,fabb9247
00:07:42,A,51ec1611
00:07:45,M,11fe9dea
00:07:47,M,555f6336
00:07:49,M,762775d7
00:07:50,Q,8a2eeb0e
00:07:52,M,e61e0219
00:07:54,M,0bd2a56b
00:07:55,M,0f74ec80
00:07:57,M,b140bc6d
00:08:05,M,d6abbfc9
00:08:07,M,1ec72e48
00:08:09,A,9a542c87
00:08:09,Q,25d5bdd8
00:08:11,M,47e2fd29
00:08:11,M,dbe12ad6
00:08:11,M,23410ac0
00:08:12,M,6ef2d8ad
00:08:12,M,6d5799c3
00:08:19,A,53c13d9b
00:08:21,M,98c16f6d
00:08:23,M,af3f8beb
00:08:24,Q,8030978d
00:08:25,M,e814fa37
00:08:26,M,fed8c937
00:08:26,M,2eaf40d9
00:08:30,M,e454a398
00:08:35,M,cb579b8c
00:08:39,M,638005a8
00:08:42,M,86035491
00:08:44,Q,1933621e
00:08:49,A,a66ca56f
00:08:53,M,ec9490fb
00:08:54,M,bd5ad17c
00:08:57,M,0cf4fcdb
00:08:57,M,be891a02
00:09:00,M,4b179a45
00:09:04,M,375ddc0b
00:09:05,M,75c79bce
00:09:08,Q,71957b49
00:09:08,Q,1f4ed30f
00:09:10,M,743241d3
00:09:10,M,669d7446
00:09:11,M,069112c4
00:09:21,M,03ae4bd0
00:09:21,K,45c1d6a7
00:09:22,A,d2f3729e
00:09:26,M,c578eeb0
00:09:28,K,e1864035
00:09:28,M,01ce2126
00:09:29,M,631bc17d
00:09:30,M,b40280dc
00:09:30,M,ea926cf5
00:09:32,M,89dc8fd6
00:09:32,M,c4c84c18
00:09:33,M,fb02e3d3
00:09:37,M,e6d06582
00:09:38,M,6e368c85
00:09:41,M,b8a98264
00:09:41,M,61ba27a4
00:09:42,M,6fc5e6ca
00:09:43,P,26fd997b
00:09:43,M,fdde141f
00:09:43,M,d8e7511f
00:09:45,M,c44d60c6
00:09:46,M,98e89473
00:09:46,A,e5f391c8
00:09:47,M,53388339
00:09:48,M,b140ad06
00:09:48,M,1d8e1960
00:09:57,M,94e19029
00:09:58,M,fb3405a0
00:09:59,P,75432b55
