00:07:13,M,1f1e954c
00:07:16,A,450d5ec6
00:07:19,M,72970114
00:07:20,M,dc162206
00:07:24,M,8a3f33f9
00:07:26,Q,0f29de84
00:07:29,Q,1c6a5843
00:07:37,P,2e841800
00:07:38,M,cc1fa84f
00:07:39,P,317afab0
00:07:40,M,fdb16e7e
00:07:40,M,d4ac16b2
00:07:42,M,9f126801
00:07:48,M,34a5e239
00:07:49,M,e073055c
00:07:50,M,458b8d54
00:07:52,M,e8148a0c
00:07:53,M,d3f044d6
00:07:56,M,ca03c045
00:07:57,M,2591f88d
00:08:05,M,d867e310
00:08:05,M,9fb09c71
00:08:07,M,a004dc68
00:08:07,M,5ec82e9a
00:08:11,M,b57a5551
00:08:19,M,6e7454dc
00:08:23,P,be27e40a
00:08:25,M,0d8316b1
00:08:30,P,99c1bf73
00:08:32,M,5c17590e
00:08:36,M,5fba5cb0
00:08:41,M,37515752
00:08:44,M,590acf30
00:08:58,K,a01d9569
00:08:59,M,b4212871
00:09:04,M,0c5334c5
00:09:08,A,a09d920f
00:09:12,M,1499a644
00:09:15,M,1b07b456
00:09:16,M,c6955fe0
00:09:17,M,ca684783
00:09:20,M,a9cdeb38
00:09:23,M,c958aecb
00:09:24,M,bcc7e55e
00:09:25,M,31014680
00:09:26,M,a53ab039
00:09:26,M,da7fdad7
00:09:27,M,6dd760a0
00:09:35,M,d1ef44cb
00:09:38,Q,4374a1d4
00:09:38,M,105571a9
00:09:39,M,429fdbed
00:09:39,M,c1751dc4
00:09:42,K,2a19d780
00:09:42,P,a83c7ded
00:09:47,M,0a31e031
00:09:56,M,5bf0410d
00:09:58,P,7e4c26ce
