EventType,Rate
"SEQ(F, D, E)",3557,0.0
"SEQ(F, D, E)",3558,0.0
"SEQ(F, D, E)",3559,0.0
"SEQ(F, D, E)",3560,0.0
"SEQ(F, D, E)",3561,0.0
"SEQ(F, D, E)",3562,0.0
"SEQ(F, D, E)",3563,0.0
"SEQ(F, D, E)",3564,0.0
"SEQ(F, D, E)",3565,0.0
"SEQ(F, D, E)",3566,0.0
"SEQ(F, D, E)",3567,0.0
"SEQ(F, D, E)",3568,0.0
"SEQ(F, D, E)",3569,0.0
"SEQ(F, D, E)",3570,0.0
"SEQ(F, D, E)",3571,0.0
"SEQ(F, D, E)",3572,0.0
"SEQ(F, D, E)",3573,0.0
"SEQ(F, D, E)",3574,0.0
"SEQ(F, D, E)",3575,0.0
"SEQ(F, D, E)",3576,0.0
"SEQ(F, D, E)",3577,0.0
"SEQ(F, D, E)",3578,0.0
"SEQ(F, D, E)",3579,0.0
"SEQ(F, D, E)",3580,0.0
"SEQ(F, D, E)",3581,0.0
"SEQ(F, D, E)",3582,0.0
"SEQ(F, D, E)",3583,0.0
"SEQ(F, D, E)",3584,0.6000000000000001
"SEQ(F, D, E)",3585,1.2000000000000002
"SEQ(F, D, E)",3586,1.5
"SEQ(F, D, E)",3587,3.3000000000000003
"SEQ(F, D, E)",3588,3.5999999999999996
"SEQ(F, D, E)",3589,4.199999999999999
"SEQ(F, D, E)",3590,6.0
"SEQ(F, D, E)",3591,6.8999999999999995
"SEQ(F, D, E)",3592,6.8999999999999995
"SEQ(F, D, E)",3593,8.399999999999999
"SEQ(F, D, E)",3594,8.399999999999999
"SEQ(F, D, E)",3595,8.399999999999999
"SEQ(F, D, E)",3596,8.399999999999999
"SEQ(F, D, E)",3597,7.5
"SEQ(F, D, E)",3598,8.100000000000001
"SEQ(F, D, E)",3599,8.7
"SEQ(F, D, E)",3600,7.199999999999999
"SEQ(F, D, E)",3601,7.199999999999999
"SEQ(F, D, E)",3602,7.199999999999999
"SEQ(F, D, E)",3603,7.199999999999999
"SEQ(F, D, E)",3604,6.8999999999999995
"SEQ(F, D, E)",3606,6.6000000000000005
"SEQ(F, D, E)",3607,6.300000000000001
"SEQ(F, D, E)",3608,6.6000000000000005
"SEQ(F, D, E)",3609,6.0
"SEQ(F, D, E)",3610,5.1
"SEQ(F, D, E)",3611,5.4
"SEQ(F, D, E)",3612,5.4
"SEQ(F, D, E)",3613,4.5
"SEQ(F, D, E)",3614,4.800000000000001
"SEQ(F, D, E)",3615,5.1
"SEQ(F, D, E)",3616,5.699999999999999
"SEQ(F, D, E)",3617,6.0
"SEQ(F, D, E)",3618,6.0
"SEQ(F, D, E)",3619,6.6000000000000005
"SEQ(F, D, E)",3620,6.300000000000001
"SEQ(F, D, E)",3621,5.4
"SEQ(F, D, E)",3622,6.6000000000000005
"SEQ(F, D, E)",3623,6.300000000000001
"SEQ(F, D, E)",3624,6.8999999999999995
"SEQ(F, D, E)",3625,6.8999999999999995
"SEQ(F, D, E)",3626,6.300000000000001
"SEQ(F, D, E)",3627,5.699999999999999
"SEQ(F, D, E)",3628,5.1
"SEQ(F, D, E)",3629,4.5
"SEQ(F, D, E)",3630,3.9000000000000004
"SEQ(F, D, E)",3631,5.1
"SEQ(F, D, E)",3632,3.9000000000000004
"SEQ(F, D, E)",3633,4.199999999999999
"SEQ(F, D, E)",3634,3.0
"SEQ(F, D, E)",3635,2.4000000000000004
"SEQ(F, D, E)",3636,2.7
"SEQ(F, D, E)",3637,3.3000000000000003
"SEQ(F, D, E)",3638,3.5999999999999996
"SEQ(F, D, E)",3639,3.9000000000000004
"SEQ(F, D, E)",3640,4.199999999999999
"SEQ(F, D, E)",3641,3.0
"SEQ(F, D, E)",3642,3.0
"SEQ(F, D, E)",3643,2.7
"SEQ(F, D, E)",3644,3.0
"SEQ(F, D, E)",3645,2.7
"SEQ(F, D, E)",3646,2.0999999999999996
"SEQ(F, D, E)",3647,1.7999999999999998
"SEQ(F, D, E)",3648,0.8999999999999999
"SEQ(F, D, E)",3649,0.6000000000000001
"SEQ(F, D, E)",3650,0.30000000000000004
"SEQ(F, D, E)",3651,0.30000000000000004
"SEQ(F, D, E)",3652,0.30000000000000004
"SEQ(F, D, E)",3653,0.0
"SEQ(F, D, E)",3654,0.0
"SEQ(F, D, E)",3655,0.0
"SEQ(F, D, E)",3656,0.0
"SEQ(F, D, E)",3657,0.0
"SEQ(F, D, E)",3658,0.0
"SEQ(F, D, E)",3659,0.0
"SEQ(F, D, E)",3660,0.0
"SEQ(F, D, E)",3661,0.0
"SEQ(F, D, E)",3662,0.0
"SEQ(F, D, E)",3663,0.0
"SEQ(F, D, E)",3664,0.0
"SEQ(F, D, E)",3665,0.0
"SEQ(F, D, E)",3666,0.0
"SEQ(F, D, E)",3667,0.0
"SEQ(F, D, E)",3668,0.0
"SEQ(F, D, E)",3669,0.0
"SEQ(F, D, E)",3670,0.0
"SEQ(F, D, E)",3671,0.0
"SEQ(F, D, E)",3672,0.0
"SEQ(F, D, E)",3673,0.0
"SEQ(F, D, E)",3674,0.0
"SEQ(F, D, E)",3675,0.0
"SEQ(F, D, E)",3676,0.0
"SEQ(F, D, E)",3677,0.0
"SEQ(F, D, E)",3678,0.0
"SEQ(F, D, E)",3679,0.0
"SEQ(F, D, E)",3680,0.0
"SEQ(F, D, E)",3681,0.0
"SEQ(F, D, E)",3682,0.0
"SEQ(F, D, E)",3683,0.0
"SEQ(F, D, E)",3684,0.0
"SEQ(F, D, E)",3685,0.0
"SEQ(F, D, E)",3686,0.0
"SEQ(F, D, E)",3687,0.0
"SEQ(F, D, E)",3688,0.0
"SEQ(F, D, E)",3689,0.0
"SEQ(F, D, E)",3690,0.0
"SEQ(F, D, E)",3691,0.0
"SEQ(F, D, E)",3692,0.0
"SEQ(F, D, E)",3693,0.0
"SEQ(F, D, E)",3694,0.0
"SEQ(F, D, E)",3695,0.0
"SEQ(F, D, E)",3696,0.0
"SEQ(F, D, E)",3697,0.0
"SEQ(F, D, E)",3698,0.0
"SEQ(F, D, E)",3699,0.0
"SEQ(F, D, E)",3700,0.0
"SEQ(F, D, E)",3701,0.0
"SEQ(F, D, E)",3702,0.0
"SEQ(F, D, E)",3703,0.0
"SEQ(F, D, E)",3704,0.0
"SEQ(F, D, E)",3705,0.0
"SEQ(F, D, E)",3707,0.0
"SEQ(F, D, E)",3708,0.0
"SEQ(F, D, E)",3709,0.0
"SEQ(F, D, E)",3710,0.0
"SEQ(F, D, E)",3711,0.0
"SEQ(F, D, E)",3712,0.0
"SEQ(F, D, E)",3713,0.0
"SEQ(F, D, E)",3714,0.0
"SEQ(F, D, E)",3715,0.0
"SEQ(F, D, E)",3716,0.0
"SEQ(F, D, E)",3717,0.0
"SEQ(F, D, E)",3718,0.0
"SEQ(F, D, E)",3719,0.0
"SEQ(F, D, E)",3720,0.0
"SEQ(F, D, E)",3721,0.0
"SEQ(F, D, E)",3722,0.0
"SEQ(F, D, E)",3723,0.0
"SEQ(F, D, E)",3724,0.0
"SEQ(F, D, E)",3725,0.0
"SEQ(F, D, E)",3726,0.0
"SEQ(F, D, E)",3727,0.0
"SEQ(F, D, E)",3728,0.0
"SEQ(F, D, E)",3729,0.0
"SEQ(F, D, E)",3730,0.0
"SEQ(F, D, E)",3731,0.0
"SEQ(F, D, E)",3732,0.0
"SEQ(F, D, E)",3733,0.0
"SEQ(F, D, E)",3734,0.0
"SEQ(F, D, E)",3735,0.0
"SEQ(F, D, E)",3736,0.0
"SEQ(F, D, E)",3737,0.0
"SEQ(F, D, E)",3738,0.0
"SEQ(F, D, E)",3739,0.0
"SEQ(F, D, E)",3740,0.0
"SEQ(F, D, E)",3741,0.0
"SEQ(F, D, E)",3742,0.0
"SEQ(F, D, E)",3743,0.0
"SEQ(F, D, E)",3744,0.0
"SEQ(F, D, E)",3745,0.0
"SEQ(F, D, E)",3746,0.0
"SEQ(F, D, E)",3747,0.0
"SEQ(F, D, E)",3748,0.0
"SEQ(F, D, E)",3749,0.0
"SEQ(F, D, E)",3750,0.0
"SEQ(F, D, E)",3751,0.0
"SEQ(F, D, E)",3752,0.0
"SEQ(F, D, E)",3753,0.0
"SEQ(F, D, E)",3754,0.0
"SEQ(F, D, E)",3755,0.0
"SEQ(F, D, E)",3756,0.0
"SEQ(F, D, E)",3757,0.0
"SEQ(F, D, E)",3758,0.0
"SEQ(F, D, E)",3759,0.0
"SEQ(F, D, E)",3760,0.0
"SEQ(F, D, E)",3761,0.0
"SEQ(F, D, E)",3762,0.0
"SEQ(F, D, E)",3763,0.0
"SEQ(F, D, E)",3764,0.0
"SEQ(F, D, E)",3765,0.0
"SEQ(F, D, E)",3766,0.0
"SEQ(F, D, E)",3767,0.0
"SEQ(F, D, E)",3768,0.0
"SEQ(F, D, E)",3769,0.0
"SEQ(F, D, E)",3770,0.0
"SEQ(F, D, E)",3771,0.0
"SEQ(F, D, E)",3772,0.0
"SEQ(F, D, E)",3773,0.0
"SEQ(F, D, E)",3774,0.0
"SEQ(F, D, E)",3775,0.0
"SEQ(F, D, E)",3776,0.0
"SEQ(F, D, E)",3777,0.0
"SEQ(F, D, E)",3778,0.0
"SEQ(F, D, E)",3779,0.0
"SEQ(F, D, E)",3780,0.0
"SEQ(F, D, E)",3781,0.0
"SEQ(F, D, E)",3782,0.0
"SEQ(F, D, E)",3783,0.0
"SEQ(F, D, E)",3784,0.0
"SEQ(F, D, E)",3785,0.0
"SEQ(F, D, E)",3786,0.0
"SEQ(F, D, E)",3787,0.0
"SEQ(F, D, E)",3788,0.0
"SEQ(F, D, E)",3789,0.0
"SEQ(F, D, E)",3790,0.0
"SEQ(F, D, E)",3791,0.0
"SEQ(F, D, E)",3792,0.0
"SEQ(F, D, E)",3793,0.0
"SEQ(F, D, E)",3794,0.0
"SEQ(F, D, E)",3795,0.0
"SEQ(F, D, E)",3796,0.0
"SEQ(F, D, E)",3797,0.0
"SEQ(F, D, E)",3798,0.0
"SEQ(F, D, E)",3799,0.0
"SEQ(F, D, E)",3800,0.0
"SEQ(F, D, E)",3801,0.0
"SEQ(F, D, E)",3802,0.0
"SEQ(F, D, E)",3803,0.0
"SEQ(F, D, E)",3804,0.0
"SEQ(F, D, E)",3805,0.0
"SEQ(F, D, E)",3806,0.0
"SEQ(F, D, E)",3808,0.0
"SEQ(F, D, E)",3809,0.0
"SEQ(F, D, E)",3810,0.0
"SEQ(F, D, E)",3811,0.0
"SEQ(F, D, E)",3812,0.0
"SEQ(F, D, E)",3813,0.0
"SEQ(F, D, E)",3814,0.0
"SEQ(F, D, E)",3815,0.0
"SEQ(F, D, E)",3816,0.0
"SEQ(F, D, E)",3817,0.0
"SEQ(F, D, E)",3818,0.0
"SEQ(F, D, E)",3819,0.0
"SEQ(F, D, E)",3820,0.0
"SEQ(F, D, E)",3821,0.0
"SEQ(F, D, E)",3822,0.0
"SEQ(F, D, E)",3823,0.0
"SEQ(F, D, E)",3824,0.0
"SEQ(F, D, E)",3825,0.0
"SEQ(F, D, E)",3826,0.0
"SEQ(F, D, E)",3827,0.0
"SEQ(F, D, E)",3828,0.0
"SEQ(F, D, E)",3829,0.0
"SEQ(F, D, E)",3830,0.0
"SEQ(F, D, E)",3831,0.0
"SEQ(F, D, E)",3832,0.0
"SEQ(F, D, E)",3833,0.0
"SEQ(F, D, E)",3834,0.0
"SEQ(F, D, E)",3835,0.0
"SEQ(F, D, E)",3836,0.0
"SEQ(F, D, E)",3837,0.0
"SEQ(F, D, E)",3838,0.0
"SEQ(F, D, E)",3839,0.0
"SEQ(F, D, E)",3840,0.0
"SEQ(F, D, E)",3841,0.0
"SEQ(F, D, E)",3842,3.0
"SEQ(F, D, E)",3843,3.9000000000000004
"SEQ(F, D, E)",3844,5.1
"SEQ(F, D, E)",3845,6.300000000000001
"SEQ(F, D, E)",3846,7.199999999999999
"SEQ(F, D, E)",3847,7.800000000000001
"SEQ(F, D, E)",3848,9.3
"SEQ(F, D, E)",3849,9.600000000000001
"SEQ(F, D, E)",3850,9.600000000000001
"SEQ(F, D, E)",3851,9.899999999999999
"SEQ(F, D, E)",3852,8.7
"SEQ(F, D, E)",3853,8.100000000000001
"SEQ(F, D, E)",3854,8.399999999999999
"SEQ(F, D, E)",3855,8.100000000000001
"SEQ(F, D, E)",3856,8.7
"SEQ(F, D, E)",3857,9.3
"SEQ(F, D, E)",3858,8.7
"SEQ(F, D, E)",3859,9.899999999999999
"SEQ(F, D, E)",3860,10.5
"SEQ(F, D, E)",3861,10.5
"SEQ(F, D, E)",3862,10.8
"SEQ(F, D, E)",3863,11.7
"SEQ(F, D, E)",3864,11.100000000000001
"SEQ(F, D, E)",3865,11.100000000000001
"SEQ(F, D, E)",3866,10.5
"SEQ(F, D, E)",3867,11.399999999999999
"SEQ(F, D, E)",3868,11.100000000000001
"SEQ(F, D, E)",3869,10.8
"SEQ(F, D, E)",3870,10.5
"SEQ(F, D, E)",3871,10.8
"SEQ(F, D, E)",3872,10.8
"SEQ(F, D, E)",3873,10.5
"SEQ(F, D, E)",3874,11.100000000000001
"SEQ(F, D, E)",3875,12.299999999999999
"SEQ(F, D, E)",3876,12.600000000000001
"SEQ(F, D, E)",3877,12.600000000000001
"SEQ(F, D, E)",3878,13.200000000000001
"SEQ(F, D, E)",3879,12.899999999999999
"SEQ(F, D, E)",3880,12.899999999999999
"SEQ(F, D, E)",3881,12.600000000000001
"SEQ(F, D, E)",3882,12.600000000000001
"SEQ(F, D, E)",3883,12.299999999999999
"SEQ(F, D, E)",3884,12.600000000000001
"SEQ(F, D, E)",3885,11.7
"SEQ(F, D, E)",3886,11.399999999999999
"SEQ(F, D, E)",3887,10.8
"SEQ(F, D, E)",3888,9.600000000000001
"SEQ(F, D, E)",3889,9.0
"SEQ(F, D, E)",3890,8.7
"SEQ(F, D, E)",3891,8.7
"SEQ(F, D, E)",3892,8.399999999999999
"SEQ(F, D, E)",3893,8.7
"SEQ(F, D, E)",3894,7.5
"SEQ(F, D, E)",3895,8.399999999999999
"SEQ(F, D, E)",3896,8.399999999999999
"SEQ(F, D, E)",3897,9.0
"SEQ(F, D, E)",3898,9.3
"SEQ(F, D, E)",3899,9.3
"SEQ(F, D, E)",3900,10.2
"SEQ(F, D, E)",3901,11.7
"SEQ(F, D, E)",3902,11.7
"SEQ(F, D, E)",3904,12.0
"SEQ(F, D, E)",3905,11.7
"SEQ(F, D, E)",3906,12.299999999999999
"SEQ(F, D, E)",3907,12.299999999999999
"SEQ(F, D, E)",3908,11.100000000000001
"SEQ(F, D, E)",3909,11.100000000000001
"SEQ(F, D, E)",3910,10.8
"SEQ(F, D, E)",3911,11.100000000000001
"SEQ(F, D, E)",3912,9.600000000000001
"SEQ(F, D, E)",3913,8.7
"SEQ(F, D, E)",3914,8.100000000000001
"SEQ(F, D, E)",3915,8.100000000000001
"SEQ(F, D, E)",3916,7.800000000000001
"SEQ(F, D, E)",3917,8.7
"SEQ(F, D, E)",3918,9.3
"SEQ(F, D, E)",3919,9.600000000000001
"SEQ(F, D, E)",3920,10.2
"SEQ(F, D, E)",3921,9.0
"SEQ(F, D, E)",3922,9.600000000000001
"SEQ(F, D, E)",3923,9.899999999999999
"SEQ(F, D, E)",3924,10.8
"SEQ(F, D, E)",3925,11.100000000000001
"SEQ(F, D, E)",3926,11.100000000000001
"SEQ(F, D, E)",3927,10.5
"SEQ(F, D, E)",3928,9.600000000000001
"SEQ(F, D, E)",3929,10.2
"SEQ(F, D, E)",3930,10.2
"SEQ(F, E)",3260,0.0
"SEQ(F, E)",3261,0.0
"SEQ(F, E)",3262,0.0
"SEQ(F, E)",3263,0.0
"SEQ(F, E)",3264,0.0
"SEQ(F, E)",3265,0.0
"SEQ(F, E)",3266,0.0
"SEQ(F, E)",3267,0.0
"SEQ(F, E)",3268,0.0
"SEQ(F, E)",3269,0.0
"SEQ(F, E)",3270,0.0
"SEQ(F, E)",3271,0.0
"SEQ(F, E)",3272,0.0
"SEQ(F, E)",3273,0.0
"SEQ(F, E)",3274,0.0
"SEQ(F, E)",3275,0.0
"SEQ(F, E)",3276,0.0
"SEQ(F, E)",3277,0.0
"SEQ(F, E)",3278,0.0
"SEQ(F, E)",3279,0.0
"SEQ(F, E)",3280,0.0
"SEQ(F, E)",3281,0.0
"SEQ(F, E)",3282,0.0
"SEQ(F, E)",3283,0.0
"SEQ(F, E)",3284,0.0
"SEQ(F, E)",3285,0.0
"SEQ(F, E)",3286,0.0
"SEQ(F, E)",3287,0.0
"SEQ(F, E)",3288,0.0
"SEQ(F, E)",3289,0.0
"SEQ(F, E)",3290,0.0
"SEQ(F, E)",3291,0.0
"SEQ(F, E)",3292,0.0
"SEQ(F, E)",3293,0.0
"SEQ(F, E)",3294,0.0
"SEQ(F, E)",3295,0.0
"SEQ(F, E)",3296,0.0
"SEQ(F, E)",3297,0.0
"SEQ(F, E)",3298,0.0
"SEQ(F, E)",3299,0.0
"SEQ(F, E)",3300,0.0
"SEQ(F, E)",3301,0.0
"SEQ(F, E)",3302,0.0
"SEQ(F, E)",3303,0.0
"SEQ(F, E)",3304,0.0
"SEQ(F, E)",3305,0.0
"SEQ(F, E)",3306,0.0
"SEQ(F, E)",3307,0.0
"SEQ(F, E)",3308,0.0
"SEQ(F, E)",3309,0.0
"SEQ(F, E)",3310,0.0
"SEQ(F, E)",3311,0.0
"SEQ(F, E)",3312,0.0
"SEQ(F, E)",3313,0.0
"SEQ(F, E)",3314,0.0
"SEQ(F, E)",3315,0.0
"SEQ(F, E)",3316,0.0
"SEQ(F, E)",3317,0.0
"SEQ(F, E)",3318,0.0
"SEQ(F, E)",3319,0.0
"SEQ(F, E)",3320,0.0
"SEQ(F, E)",3321,0.0
"SEQ(F, E)",3322,0.0
"SEQ(F, E)",3324,0.0
"SEQ(F, E)",3325,0.0
"SEQ(F, E)",3326,0.0
"SEQ(F, E)",3327,0.0
"SEQ(F, E)",3328,0.0
"SEQ(F, E)",3329,0.0
"SEQ(F, E)",3330,0.0
"SEQ(F, E)",3331,0.0
"SEQ(F, E)",3332,0.0
"SEQ(F, E)",3333,0.0
"SEQ(F, E)",3334,0.0
"SEQ(F, E)",3335,0.0
"SEQ(F, E)",3336,0.0
"SEQ(F, E)",3337,0.0
"SEQ(F, E)",3338,0.0
"SEQ(F, E)",3339,0.0
"SEQ(F, E)",3340,0.0
"SEQ(F, E)",3341,0.0
"SEQ(F, E)",3342,0.0
"SEQ(F, E)",3343,0.0
"SEQ(F, E)",3344,0.0
"SEQ(F, E)",3345,0.0
"SEQ(F, E)",3346,0.0
"SEQ(F, E)",3347,0.0
"SEQ(F, E)",3348,0.0
"SEQ(F, E)",3349,0.0
"SEQ(F, E)",3350,0.0
"SEQ(F, E)",3351,0.0
"SEQ(F, E)",3352,0.0
"SEQ(F, E)",3353,0.0
"SEQ(F, E)",3354,0.0
"SEQ(F, E)",3355,0.0
"SEQ(F, E)",3356,0.0
"SEQ(F, E)",3357,0.0
"SEQ(F, E)",3358,0.0
"SEQ(F, E)",3359,0.0
"SEQ(F, E)",3360,0.0
"SEQ(F, E)",3361,0.0
"SEQ(F, E)",3362,0.0
"SEQ(F, E)",3363,0.0
"SEQ(F, E)",3364,0.0
"SEQ(F, E)",3365,0.0
"SEQ(F, E)",3366,0.0
"SEQ(F, E)",3367,0.0
"SEQ(F, E)",3368,0.0
"SEQ(F, E)",3369,0.0
"SEQ(F, E)",3370,0.0
"SEQ(F, E)",3371,0.0
"SEQ(F, E)",3372,0.0
"SEQ(F, E)",3373,0.0
"SEQ(F, E)",3374,0.0
"SEQ(F, E)",3375,0.0
"SEQ(F, E)",3376,0.0
"SEQ(F, E)",3377,0.0
"SEQ(F, E)",3378,0.0
"SEQ(F, E)",3379,0.0
"SEQ(F, E)",3380,0.0
"SEQ(F, E)",3381,0.0
"SEQ(F, E)",3382,0.0
"SEQ(F, E)",3383,0.0
"SEQ(F, E)",3384,0.0
"SEQ(F, E)",3385,0.0
"SEQ(F, E)",3386,0.0
"SEQ(F, E)",3387,0.0
"SEQ(F, E)",3388,0.0
"SEQ(F, E)",3389,0.0
"SEQ(F, E)",3390,0.0
"SEQ(F, E)",3391,0.0
"SEQ(F, E)",3392,0.0
"SEQ(F, E)",3393,0.0
"SEQ(F, E)",3394,0.0
"SEQ(F, E)",3395,0.0
"SEQ(F, E)",3396,0.0
"SEQ(F, E)",3397,0.0
"SEQ(F, E)",3398,0.0
"SEQ(F, E)",3399,0.0
"SEQ(F, E)",3400,0.0
"SEQ(F, E)",3401,0.0
"SEQ(F, E)",3402,0.0
"SEQ(F, E)",3403,0.0
"SEQ(F, E)",3404,0.0
"SEQ(F, E)",3405,0.0
"SEQ(F, E)",3406,0.0
"SEQ(F, E)",3407,0.0
"SEQ(F, E)",3408,0.0
"SEQ(F, E)",3409,0.0
"SEQ(F, E)",3410,0.0
"SEQ(F, E)",3411,0.0
"SEQ(F, E)",3412,0.0
"SEQ(F, E)",3413,0.0
"SEQ(F, E)",3414,0.0
"SEQ(F, E)",3415,0.0
"SEQ(F, E)",3416,0.0
"SEQ(F, E)",3417,0.0
"SEQ(F, E)",3418,0.0
"SEQ(F, E)",3419,0.0
"SEQ(F, E)",3420,0.0
"SEQ(F, E)",3421,0.0
"SEQ(F, E)",3422,0.0
"SEQ(F, E)",3423,0.0
"SEQ(F, E)",3424,0.0
"SEQ(F, E)",3425,0.0
"SEQ(F, E)",3426,0.0
"SEQ(F, E)",3427,0.0
"SEQ(F, E)",3428,0.0
"SEQ(F, E)",3429,0.0
"SEQ(F, E)",3430,0.4
"SEQ(F, E)",3431,0.4
"SEQ(F, E)",3432,0.4
"SEQ(F, E)",3433,0.4
"SEQ(F, E)",3434,0.4
"SEQ(F, E)",3435,0.4
"SEQ(F, E)",3436,0.4
"SEQ(F, E)",3437,0.4
"SEQ(F, E)",3438,0.4
"SEQ(F, E)",3439,0.4
"SEQ(F, E)",3440,0.0
"SEQ(F, E)",3441,0.0
"SEQ(F, E)",3442,0.0
"SEQ(F, E)",3443,0.0
"SEQ(F, E)",3444,0.0
"SEQ(F, E)",3445,0.0
"SEQ(F, E)",3446,0.0
"SEQ(F, E)",3447,0.0
"SEQ(F, E)",3448,0.0
"SEQ(F, E)",3449,0.0
"SEQ(F, E)",3450,0.0
"SEQ(F, E)",3451,0.0
"SEQ(F, E)",3452,0.0
"SEQ(F, E)",3453,0.0
"SEQ(F, E)",3454,0.0
"SEQ(F, E)",3455,0.0
"SEQ(F, E)",3456,0.0
"SEQ(F, E)",3457,0.0
"SEQ(F, E)",3458,0.0
"SEQ(F, E)",3459,0.0
"SEQ(F, E)",3460,0.0
"SEQ(F, E)",3461,0.0
"SEQ(F, E)",3462,0.0
"SEQ(F, E)",3463,0.0
"SEQ(F, E)",3464,0.0
"SEQ(F, E)",3465,0.0
"SEQ(F, E)",3466,0.0
"SEQ(F, E)",3467,0.0
"SEQ(F, E)",3468,0.0
"SEQ(F, E)",3469,0.0
"SEQ(F, E)",3470,0.0
"SEQ(F, E)",3471,0.0
"SEQ(F, E)",3472,0.0
"SEQ(F, E)",3473,0.0
"SEQ(F, E)",3474,0.0
"SEQ(F, E)",3475,0.0
"SEQ(F, E)",3476,0.0
"SEQ(F, E)",3477,0.0
"SEQ(F, E)",3478,0.0
"SEQ(F, E)",3480,0.0
"SEQ(F, E)",3481,0.0
"SEQ(F, E)",3482,0.0
"SEQ(F, E)",3483,0.0
"SEQ(F, E)",3484,0.0
"SEQ(F, E)",3485,0.0
"SEQ(F, E)",3486,0.0
"SEQ(F, E)",3487,0.0
"SEQ(F, E)",3488,0.0
"SEQ(F, E)",3489,0.0
"SEQ(F, E)",3490,0.0
"SEQ(F, E)",3491,0.0
"SEQ(F, E)",3492,0.0
"SEQ(F, E)",3493,0.0
"SEQ(F, E)",3494,0.0
"SEQ(F, E)",3495,0.0
"SEQ(F, E)",3496,0.0
"SEQ(F, E)",3497,0.0
"SEQ(F, E)",3498,0.0
"SEQ(F, E)",3499,0.0
"SEQ(F, E)",3500,0.0
"SEQ(F, E)",3501,0.0
"SEQ(F, E)",3502,0.0
"SEQ(F, E)",3503,0.0
"SEQ(F, E)",3504,0.0
"SEQ(F, E)",3505,0.0
"SEQ(F, E)",3506,0.0
"SEQ(F, E)",3507,0.0
"SEQ(F, E)",3508,0.0
"SEQ(F, E)",3509,0.0
"SEQ(F, E)",3510,0.0
"SEQ(F, E)",3511,0.0
"SEQ(F, E)",3512,0.0
"SEQ(F, E)",3513,0.0
"SEQ(F, E)",3514,0.0
"SEQ(F, E)",3515,0.0
"SEQ(F, E)",3516,0.0
"SEQ(F, E)",3517,0.0
"SEQ(F, E)",3518,0.0
"SEQ(F, E)",3519,0.0
"SEQ(F, E)",3520,0.0
"SEQ(F, E)",3521,0.0
"SEQ(F, E)",3522,0.0
"SEQ(F, E)",3523,0.0
"SEQ(F, E)",3524,0.0
"SEQ(F, E)",3525,0.0
"SEQ(F, E)",3526,0.0
"SEQ(F, E)",3527,0.0
"SEQ(F, E)",3528,0.0
"SEQ(F, E)",3529,0.0
"SEQ(F, E)",3530,0.0
"SEQ(F, E)",3531,0.0
"SEQ(F, E)",3532,0.0
"SEQ(F, E)",3533,0.0
"SEQ(F, E)",3534,0.0
"SEQ(F, E)",3535,0.0
"SEQ(F, E)",3536,0.0
"SEQ(F, E)",3537,0.0
"SEQ(F, E)",3538,0.0
"SEQ(F, E)",3539,0.0
"SEQ(F, E)",3540,0.0
"SEQ(F, E)",3541,0.0
"SEQ(F, E)",3542,0.0
"SEQ(F, E)",3543,0.0
"SEQ(F, E)",3544,0.0
"SEQ(F, E)",3545,0.0
"SEQ(F, E)",3546,0.0
"SEQ(F, E)",3547,0.0
"SEQ(F, E)",3548,0.0
"SEQ(F, E)",3549,0.0
"SEQ(F, E)",3550,0.0
"SEQ(F, E)",3551,0.0
"SEQ(F, E)",3552,0.0
"SEQ(F, E)",3553,0.0
"SEQ(F, E)",3554,0.0
"SEQ(F, E)",3555,0.0
"SEQ(F, E)",3556,0.0
"SEQ(F, E)",3557,0.0
"SEQ(F, E)",3558,0.0
"SEQ(F, E)",3559,0.0
"SEQ(F, E)",3560,0.0
"SEQ(F, E)",3561,0.0
"SEQ(F, E)",3562,0.0
"SEQ(F, E)",3563,0.0
"SEQ(F, E)",3564,0.0
"SEQ(F, E)",3565,0.0
"SEQ(F, E)",3566,0.0
"SEQ(F, E)",3567,0.0
"SEQ(F, E)",3568,0.0
"SEQ(F, E)",3569,0.0
"SEQ(F, E)",3570,0.0
"SEQ(F, E)",3571,0.0
"SEQ(F, E)",3572,0.0
"SEQ(F, E)",3573,0.0
"SEQ(F, E)",3574,0.0
"SEQ(F, E)",3575,0.0
"SEQ(F, E)",3576,0.0
"SEQ(F, E)",3577,0.0
"SEQ(F, E)",3578,0.0
"SEQ(F, E)",3579,0.0
"SEQ(F, E)",3580,0.0
"SEQ(F, E)",3581,0.0
"SEQ(F, E)",3582,0.0
"SEQ(F, E)",3583,34.4
"SEQ(F, E)",3584,34.4
"SEQ(F, E)",3585,34.4
"SEQ(F, E)",3586,34.4
"SEQ(F, E)",3587,34.4
"SEQ(F, E)",3588,34.4
"SEQ(F, E)",3589,34.4
"SEQ(F, E)",3590,34.4
"SEQ(F, E)",3591,34.4
"SEQ(F, E)",3592,34.4
"SEQ(F, E)",3593,0.0
"SEQ(F, E)",3594,0.0
"SEQ(F, E)",3595,0.0
"SEQ(F, E)",3596,0.0
"SEQ(F, E)",3597,0.0
"SEQ(F, E)",3598,0.0
"SEQ(F, E)",3599,0.0
"SEQ(F, E)",3600,0.0
"SEQ(F, E)",3601,0.0
"SEQ(F, E)",3602,0.0
"SEQ(F, E)",3603,0.0
"SEQ(F, E)",3604,0.0
"SEQ(F, E)",3606,0.0
